	ID	Predicted Category
7782	10324	Football
7783	11022	Football
7784	13911	Technology
7785	3433	Business
7786	10477	Football
7787	6814	Business
7788	13853	Technology
7789	1980	Film
7790	4908	Football
7791	3964	Business
7792	12995	Film
7793	11050	Politics
7794	11249	Politics
7795	4794	Football
7796	11697	Football
7797	9598	Film
7798	11682	Football
7799	9382	Film
7800	1426	Technology
7801	2338	Politics
7802	9316	Film
7803	5461	Technology
7804	7632	Politics
7805	7184	Business
7806	15281	Football
7807	13656	Football
7808	10902	Politics
7809	9955	Film
7810	14698	Politics
7811	5309	Technology
7812	1662	Politics
7813	525	Politics
7814	11680	Football
7815	6401	Film
7816	9721	Film
7817	9720	Politics
7818	1308	Technology
7819	14648	Business
7820	12612	Football
7821	242	Politics
7822	6631	Business
7823	13037	Film
7824	5073	Football
7825	14175	Politics
7826	1559	Film
7827	12057	Football
7828	7374	Business
7829	10807	Business
7830	6850	Politics
7831	8489	Business
7832	14050	Politics
7833	4204	Business
7834	4804	Football
7835	3189	Business
7836	10942	Film
7837	12729	Film
7838	5645	Film
7839	9852	Technology
7840	13443	Football
7841	10019	Politics
7842	8213	Business
7843	5163	Football
7844	1058	Business
7845	8959	Politics
7846	8473	Business
7847	11655	Football
7848	12128	Football
7849	4289	Technology
7850	4596	Football
7851	3572	Politics
7852	5287	Technology
7853	12691	Film
7854	571	Politics
7855	5146	Football
7856	7169	Film
7857	12108	Film
7858	5903	Business
7859	4177	Technology
7860	6675	Business
7861	10140	Film
7862	6378	Film
7863	11801	Football
7864	11406	Politics
7865	8557	Technology
7866	11125	Politics
7867	2414	Politics
7868	14074	Business
7869	3600	Film
7870	1243	Politics
7871	7588	Politics
7872	13902	Business
7873	820	Politics
7874	14692	Business
7875	5233	Technology
7876	12844	Politics
7877	2506	Politics
7878	4559	Football
7879	10413	Football
7880	14872	Business
7881	8834	Technology
7882	1118	Business
7883	13929	Technology
7884	2775	Politics
7885	3149	Business
7886	10755	Football
7887	9507	Technology
7888	13603	Football
7889	753	Business
7890	310	Politics
7891	13354	Politics
7892	2093	Politics
7893	8627	Business
7894	6014	Business
7895	10074	Film
7896	1603	Film
7897	5650	Film
7898	8355	Business
7899	7842	Politics
7900	9339	Film
7901	8795	Politics
7902	12700	Film
7903	6834	Business
7904	12341	Football
7905	184	Business
7906	2731	Politics
7907	2677	Politics
7908	4770	Football
7909	14782	Technology
7910	2372	Politics
7911	1073	Business
7912	8723	Business
7913	12513	Football
7914	7091	Technology
7915	12687	Business
7916	1326	Business
7917	11889	Football
7918	10978	Film
7919	3860	Business
7920	11361	Politics
7921	11566	Football
7922	800	Business
7923	2429	Politics
7924	9436	Film
7925	10089	Film
7926	11792	Football
7927	7688	Politics
7928	5502	Film
7929	7298	Business
7930	9242	Technology
7931	4269	Technology
7932	13390	Politics
7933	11284	Business
7934	11057	Politics
7935	4185	Technology
7936	4783	Football
7937	4899	Football
7938	11606	Football
7939	11234	Politics
7940	11339	Politics
7941	15313	Football
7942	9563	Film
7943	3240	Business
7944	1806	Business
7945	7787	Politics
7946	5686	Film
7947	12957	Film
7948	3376	Business
7949	9399	Film
7950	11163	Business
7951	12246	Football
7952	6977	Technology
7953	9832	Business
7954	14351	Business
7955	9555	Film
7956	4321	Technology
7957	4041	Politics
7958	4556	Football
7959	885	Politics
7960	14758	Politics
7961	11394	Politics
7962	1129	Business
7963	4561	Football
7964	12333	Football
7965	5549	Film
7966	14048	Football
7967	4044	Football
7968	15288	Football
7969	3624	Film
7970	8245	Business
7971	6889	Technology
7972	7350	Business
7973	5807	Film
7974	657	Technology
7975	2668	Business
7976	3494	Politics
7977	9081	Business
7978	4524	Football
7979	7856	Technology
7980	6520	Film
7981	15181	Film
7982	6689	Politics
7983	13600	Football
7984	2716	Technology
7985	1422	Technology
7986	12402	Football
7987	10891	Technology
7988	9742	Film
7989	4775	Football
7990	7276	Business
7991	10146	Film
7992	1764	Business
7993	11428	Business
7994	998	Business
7995	7889	Business
7996	432	Business
7997	8542	Technology
7998	9011	Technology
7999	9886	Business
8000	9156	Politics
8001	11334	Politics
8002	4439	Football
8003	3005	Politics
8004	7222	Politics
8005	3295	Politics
8006	4642	Football
8007	11850	Football
8008	11191	Business
8009	6720	Business
8010	9952	Film
8011	11730	Football
8012	14032	Football
8013	14325	Business
8014	7472	Politics
8015	3366	Politics
8016	11414	Politics
8017	1822	Film
8018	14534	Business
8019	9964	Politics
8020	13754	Football
8021	6319	Football
8022	9849	Politics
8023	11897	Football
8024	1585	Film
8025	6080	Business
8026	7086	Technology
8027	660	Technology
8028	8556	Politics
8029	11244	Politics
8030	4525	Football
8031	12554	Football
8032	9654	Film
8033	14429	Football
8034	3239	Business
8035	3344	Business
8036	11935	Football
8037	3489	Politics
8038	3158	Business
8039	2835	Politics
8040	12474	Football
8041	1770	Film
8042	3606	Business
8043	11201	Business
8044	2032	Film
8045	7082	Technology
8046	11091	Politics
8047	4464	Football
8048	12801	Film
8049	14926	Football
8050	10785	Football
8051	11518	Football
8052	7279	Football
8053	10668	Football
8054	10135	Technology
8055	7093	Technology
8056	8786	Business
8057	5230	Technology
8058	11819	Football
8059	5315	Technology
8060	2169	Politics
8061	13568	Football
8062	11069	Politics
8063	14936	Football
8064	9219	Politics
8065	11995	Football
8066	1631	Film
8067	3383	Business
8068	3824	Football
8069	1494	Technology
8070	14024	Football
8071	8197	Business
8072	2603	Politics
8073	7027	Business
8074	14491	Film
8075	3878	Politics
8076	6902	Technology
8077	1022	Business
8078	6286	Football
8079	11652	Football
8080	317	Business
8081	9885	Business
8082	4826	Football
8083	12891	Film
8084	8191	Business
8085	1834	Business
8086	5329	Business
8087	10211	Politics
8088	1015	Business
8089	9538	Politics
8090	14400	Football
8091	15116	Politics
8092	13992	Business
8093	3589	Technology
8094	4440	Football
8095	6503	Film
8096	9476	Film
8097	1933	Film
8098	14866	Politics
8099	7268	Film
8100	5394	Film
8101	9665	Film
8102	11625	Football
8103	12367	Football
8104	2921	Politics
8105	15057	Football
8106	14415	Football
8107	11427	Politics
8108	628	Business
8109	7829	Politics
8110	9205	Business
8111	4270	Technology
8112	4508	Football
8113	3746	Politics
8114	14120	Business
8115	5470	Technology
8116	1355	Business
8117	2888	Business
8118	12886	Politics
8119	8981	Technology
8120	10264	Football
8121	7531	Politics
8122	7165	Film
8123	5052	Football
8124	13215	Football
8125	8010	Politics
8126	5414	Technology
8127	14603	Politics
8128	2156	Film
8129	11700	Football
8130	6475	Business
8131	3761	Business
8132	11298	Film
8133	10621	Football
8134	15040	Film
8135	10875	Business
8136	5705	Film
8137	4598	Football
8138	3490	Business
8139	4255	Technology
8140	13532	Football
8141	2182	Film
8142	9328	Politics
8143	12692	Film
8144	6592	Technology
8145	10937	Film
8146	13302	Football
8147	7596	Technology
8148	4142	Technology
8149	3587	Business
8150	5225	Business
8151	26	Technology
8152	14946	Football
8153	7746	Politics
8154	8769	Business
8155	791	Politics
8156	5928	Film
8157	147	Business
8158	6107	Football
8159	846	Business
8160	7321	Business
8161	11969	Football
8162	8217	Business
8163	2902	Politics
8164	10174	Politics
8165	178	Football
8166	8374	Politics
8167	11749	Football
8168	4362	Technology
8169	4291	Technology
8170	10647	Football
8171	7305	Business
8172	2922	Politics
8173	13926	Business
8174	9960	Politics
8175	12598	Politics
8176	11834	Politics
8177	1106	Business
8178	7028	Business
8179	1601	Film
8180	10193	Football
8181	13067	Film
8182	3403	Politics
8183	3741	Politics
8184	2149	Film
8185	4491	Football
8186	8735	Politics
8187	3541	Business
8188	10578	Football
8189	3058	Film
8190	14402	Football
8191	2552	Film
8192	10165	Football
8193	12037	Film
8194	1085	Business
8195	11831	Football
8196	12564	Politics
8197	1188	Politics
8198	15150	Film
8199	12540	Football
8200	11534	Football
8201	13054	Business
8202	397	Film
8203	7943	Business
8204	198	Football
8205	11476	Politics
8206	1577	Film
8207	12875	Film
8208	2510	Politics
8209	10116	Film
8210	4444	Football
8211	3020	Politics
8212	113	Technology
8213	1051	Business
8214	1525	Film
8215	548	Business
8216	10377	Football
8217	4244	Technology
8218	6871	Politics
8219	10358	Football
8220	7638	Business
8221	1977	Film
8222	9172	Film
8223	2958	Technology
8224	2985	Politics
8225	463	Politics
8226	1612	Film
8227	8841	Politics
8228	3493	Politics
8229	4069	Football
8230	986	Politics
8231	10083	Film
8232	7335	Business
8233	13517	Film
8234	13845	Technology
8235	13528	Film
8236	5920	Politics
8237	9633	Film
8238	2130	Film
8239	12671	Film
8240	13420	Football
8241	5885	Film
8242	553	Business
8243	10712	Football
8244	12301	Football
8245	6557	Technology
8246	8879	Politics
8247	10616	Football
8248	8530	Technology
8249	1856	Film
8250	12079	Football
8251	4858	Football
8252	9122	Business
8253	6092	Business
8254	10830	Politics
8255	14580	Politics
8256	11368	Politics
8257	8761	Business
8258	4882	Football
8259	14842	Football
8260	10658	Business
8261	8210	Business
8262	8804	Politics
8263	2305	Politics
8264	7636	Politics
8265	13059	Film
8266	12505	Football
8267	10125	Film
8268	1442	Business
8269	6932	Business
8270	14473	Business
8271	10034	Politics
8272	464	Business
8273	4506	Football
8274	11351	Politics
8275	12745	Film
8276	11291	Politics
8277	8815	Politics
8278	10989	Football
8279	1712	Politics
8280	2454	Politics
8281	10213	Business
8282	4186	Technology
8283	12926	Film
8284	443	Business
8285	5179	Football
8286	6393	Film
8287	10980	Film
8288	6914	Business
8289	10300	Football
8290	5817	Film
8291	3942	Business
8292	10855	Politics
8293	6340	Football
8294	1471	Business
8295	15286	Football
8296	14420	Football
8297	748	Business
8298	6803	Business
8299	9751	Film
8300	8737	Politics
8301	3018	Technology
8302	4572	Football
8303	6591	Business
8304	10612	Football
8305	8720	Business
8306	14403	Football
8307	7928	Business
8308	3915	Football
8309	3520	Politics
8310	12956	Film
8311	11379	Business
8312	2749	Politics
8313	2050	Film
8314	4883	Football
8315	6206	Technology
8316	10403	Football
8317	1717	Business
8318	4793	Football
8319	13437	Football
8320	6659	Business
8321	6747	Business
8322	8255	Business
8323	8139	Business
8324	3339	Business
8325	2915	Business
8326	3302	Business
8327	4232	Technology
8328	1825	Business
8329	9415	Politics
8330	14574	Business
8331	13205	Politics
8332	11689	Football
8333	13458	Football
8334	13572	Football
8335	9351	Film
8336	4207	Technology
8337	4151	Politics
8338	14069	Business
8339	15108	Football
8340	8269	Business
8341	10085	Film
8342	14974	Football
8343	12381	Football
8344	1748	Technology
8345	5936	Politics
8346	12224	Technology
8347	10717	Football
8348	3975	Football
8349	4329	Technology
8350	5331	Technology
8351	4285	Technology
8352	645	Technology
8353	11744	Football
8354	5815	Film
8355	8063	Business
8356	3417	Business
8357	11362	Business
8358	14724	Politics
8359	13821	Technology
8360	7825	Politics
8361	14576	Business
8362	5912	Film
8363	7655	Politics
8364	10953	Film
8365	7587	Politics
8366	7204	Business
8367	15021	Football
8368	1900	Film
8369	3421	Politics
8370	10852	Football
8371	12883	Politics
8372	11752	Football
8373	7824	Politics
8374	3179	Business
8375	1323	Politics
8376	7958	Business
8377	9174	Film
8378	7798	Politics
8379	11562	Football
8380	3370	Business
8381	6615	Film
8382	10507	Football
8383	1815	Film
8384	11484	Politics
8385	5244	Technology
8386	3527	Politics
8387	4500	Football
8388	4618	Football
8389	7127	Technology
8390	11108	Politics
8391	14011	Football
8392	997	Business
8393	243	Politics
8394	11837	Football
8395	6449	Politics
8396	10416	Football
8397	5342	Business
8398	133	Technology
8399	10973	Football
8400	2803	Politics
8401	11392	Politics
8402	6048	Business
8403	7536	Business
8404	9865	Politics
8405	1545	Film
8406	4294	Technology
8407	2060	Film
8408	7497	Business
8409	1183	Business
8410	12911	Film
8411	14715	Politics
8412	142	Technology
8413	5607	Film
8414	451	Technology
8415	3549	Business
8416	8423	Politics
8417	428	Film
8418	3708	Technology
8419	7453	Politics
8420	2460	Politics
8421	1470	Technology
8422	978	Business
8423	4764	Football
8424	3207	Business
8425	6269	Football
8426	1950	Film
8427	14026	Football
8428	4913	Football
8429	8544	Politics
8430	12719	Technology
8431	7801	Politics
8432	9770	Politics
8433	14312	Business
8434	4623	Football
8435	1516	Film
8436	6398	Film
8437	12236	Technology
8438	7935	Business
8439	9689	Film
8440	14101	Politics
8441	10881	Business
8442	5813	Film
8443	7060	Business
8444	9954	Film
8445	9791	Film
8446	11172	Politics
8447	6173	Politics
8448	12732	Film
8449	12910	Film
8450	12251	Technology
8451	12111	Film
8452	9459	Film
8453	13561	Football
8454	3547	Politics
8455	13563	Football
8456	131	Business
8457	4355	Technology
8458	10519	Football
8459	2889	Business
8460	9939	Film
8461	7463	Politics
8462	5986	Politics
8463	4939	Football
8464	4179	Technology
8465	9981	Film
8466	734	Business
8467	12452	Football
8468	14301	Business
8469	11791	Football
8470	14442	Football
8471	7759	Politics
8472	4019	Football
8473	13504	Football
8474	15157	Politics
8475	4419	Football
8476	2490	Politics
8477	5203	Football
8478	14969	Football
8479	1420	Technology
8480	2304	Politics
8481	1252	Politics
8482	13121	Film
8483	7810	Politics
8484	15268	Football
8485	4348	Technology
8486	14080	Politics
8487	13243	Football
8488	13183	Football
8489	6809	Politics
8490	2954	Politics
8491	7918	Business
8492	10848	Business
8493	13652	Football
8494	1684	Politics
8495	6367	Film
8496	15019	Football
8497	3452	Business
8498	15093	Football
8499	613	Technology
8500	2481	Politics
8501	13050	Business
8502	14530	Business
8503	10222	Business
8504	12372	Football
8505	9868	Politics
8506	4129	Technology
8507	9315	Politics
8508	10284	Football
8509	12847	Technology
8510	13804	Football
8511	8924	Technology
8512	5512	Film
8513	2467	Politics
8514	2287	Politics
8515	4866	Football
8516	14456	Business
8517	12797	Film
8518	3586	Business
8519	3145	Business
8520	11976	Football
8521	13126	Film
8522	14115	Business
8523	6691	Business
8524	10824	Business
8525	4216	Technology
8526	7791	Politics
8527	2933	Politics
8528	9680	Film
8529	891	Politics
8530	14949	Football
8531	6783	Business
8532	1398	Technology
8533	419	Film
8534	5056	Football
8535	13001	Film
8536	3290	Business
8537	15320	Football
8538	5571	Film
8539	930	Business
8540	3737	Politics
8541	11396	Politics
8542	10951	Film
8543	735	Business
8544	4007	Politics
8545	6022	Politics
8546	7719	Politics
8547	15075	Football
8548	6243	Technology
8549	270	Business
8550	7659	Politics
8551	10295	Football
8552	12486	Football
8553	12200	Football
8554	4498	Football
8555	7238	Film
8556	4254	Film
8557	8271	Business
8558	5764	Film
8559	14914	Politics
8560	665	Technology
8561	9896	Politics
8562	10866	Technology
8563	4727	Football
8564	6715	Business
8565	2469	Politics
8566	7408	Business
8567	822	Politics
8568	2754	Politics
8569	8601	Politics
8570	10689	Football
8571	505	Technology
8572	10446	Football
8573	10087	Film
8574	7412	Politics
8575	1479	Technology
8576	11694	Football
8577	6915	Film
8578	13345	Film
8579	326	Politics
8580	794	Business
8581	3197	Business
8582	5634	Film
8583	12055	Film
8584	10103	Film
8585	5076	Football
8586	2343	Politics
8587	14014	Football
8588	12529	Football
8589	14702	Business
8590	12576	Football
8591	1313	Politics
8592	7492	Politics
8593	9867	Business
8594	3832	Football
8595	11622	Football
8596	13876	Politics
8597	5601	Film
8598	5713	Film
8599	5651	Film
8600	10805	Business
8601	12013	Football
8602	5590	Film
8603	7277	Football
8604	1098	Business
8605	5788	Film
8606	11691	Football
8607	8607	Politics
8608	14047	Football
8609	3354	Business
8610	9295	Politics
8611	43	Technology
8612	7033	Technology
8613	8806	Politics
8614	9148	Business
8615	5850	Film
8616	9497	Film
8617	5551	Film
8618	11540	Football
8619	5409	Technology
8620	1123	Business
8621	1476	Technology
8622	10439	Football
8623	9920	Business
8624	6699	Business
8625	2536	Politics
8626	11186	Politics
8627	7690	Politics
8628	11110	Business
8629	3154	Business
8630	8043	Business
8631	999	Business
8632	231	Politics
8633	8961	Football
8634	11013	Football
8635	4033	Football
8636	11915	Football
8637	1451	Business
8638	2790	Politics
8639	4333	Technology
8640	11739	Football
8641	5950	Business
8642	584	Business
8643	10667	Football
8644	1305	Film
8645	11856	Football
8646	7391	Business
8647	7295	Football
8648	359	Technology
8649	11747	Football
8650	13639	Football
8651	6608	Politics
8652	6653	Business
8653	5939	Business
8654	10983	Film
8655	12195	Football
8656	7394	Business
8657	11688	Football
8658	11663	Football
8659	14064	Technology
8660	1547	Film
8661	7252	Business
8662	10556	Football
8663	13030	Film
8664	819	Politics
8665	14124	Business
8666	6273	Football
8667	14545	Business
8668	119	Technology
8669	11496	Politics
